Source_File,Text_ID,Content_Type,Author,Date,Text,Engagement,Thread_ID,clean_text
冠军赛29.txt,Comment_04_026,Comment,,2025-04-22湖南,有票你就偷着乐吧扶额R,,冠军赛29_Thread_04,有票你就偷着乐吧扶额R
冠军赛29.txt,Comment_04_028,Comment,展开 1 条,2025-05-16广东,Bella 请问一下 我也是晚上1930的票那早上那场也可以看吗？还是只能晚上那场？,,冠军赛29_Thread_04,Bella 请问一下 我也是晚上1930的票那早上那场也可以看吗？还是只能晚上那场？
冠军赛29.txt,Comment_04_031,Comment,,2025-05-16湖南,只能看晚上的,,冠军赛29_Thread_04,只能看晚上的
冠军赛29.txt,Comment_04_033,Comment,我要稳稳的幸福,2025-05-03上海,wow老师我也是24晚决赛票,,冠军赛29_Thread_04,wow老师我也是24晚决赛票
冠军赛29.txt,Comment_04_036,Comment,,2025-05-03湖南,耶_我们都是幸运儿,,冠军赛29_Thread_04,耶_我们都是幸运儿
冠军赛29.txt,Comment_04_038,Comment,阿呱呱,2025-04-28广东,我是24号上午，晚上没票了,,冠军赛29_Thread_04,我是24号上午，晚上没票了
冠军赛29.txt,Comment_04_041,Comment,,2025-04-28湖南,上午能看到哥哥也很好啦,,冠军赛29_Thread_04,上午能看到哥哥也很好啦
冠军赛29.txt,Comment_04_043,Comment,杨姐葡萄采摘园,2025-04-27云南,皮老师闷声干大事，等着更文的我破碎了,,冠军赛29_Thread_04,皮老师闷声干大事，等着更文的我破碎了
冠军赛29.txt,Comment_04_045,Comment,皮皮美（见过汪顺版）,2025-04-27湖南, 宝子嘻嘻R嘻嘻R嘻嘻R 你当我是外出取材会不会好过一点,,冠军赛29_Thread_04, 宝子嘻嘻R嘻嘻R嘻嘻R 你当我是外出取材会不会好过一点
冠军赛29.txt,Comment_04_047,Comment,Akira meme,2025-04-23广东,520早,,冠军赛29_Thread_04,520早
冠军赛29.txt,Comment_04_050,Comment,,2025-04-23湖南,耶耶耶心心眼R,,冠军赛29_Thread_04,耶耶耶心心眼R
冠军赛29.txt,Comment_04_052,Comment,爱喝可乐的小胖子,2025-04-22湖北,我们都有票。,,冠军赛29_Thread_04,我们都有票。
冠军赛29.txt,Comment_04_055,Comment,,2025-04-22湖南,好棒！！！心心眼R,,冠军赛29_Thread_04,好棒！！！心心眼R
冠军赛29.txt,Comment_04_060,Comment,,2025-04-22湖南,耶耶耶,,冠军赛29_Thread_04,耶耶耶
冠军赛29.txt,Comment_04_062,Comment,em7,2025-04-22上海,老师深圳见！终于出现啦,,冠军赛29_Thread_04,老师深圳见！终于出现啦
冠军赛29.txt,Comment_04_065,Comment,,2025-04-22湖南,哈哈兔毛都抢到票了就好亲一个R,,冠军赛29_Thread_04,哈哈兔毛都抢到票了就好亲一个R
冠军赛29.txt,Comment_04_067,Comment,八月温锦,2025-04-22浙江,WOW 抢到票了哎 我今年去不了 希望我明年抢票也能这么顺利希望老师快乐观赛哦,,冠军赛29_Thread_04,WOW 抢到票了哎 我今年去不了 希望我明年抢票也能这么顺利希望老师快乐观赛哦
冠军赛29.txt,Comment_04_070,Comment,,2025-04-22湖南,好嘟好嘟宝子，考试加油昂ω,,冠军赛29_Thread_04,好嘟好嘟宝子，考试加油昂ω
冠军赛29.txt,Comment_04_072,Comment,淡水鱼,2025-04-22广东,哇老师好久不见,,冠军赛29_Thread_04,哇老师好久不见
冠军赛29.txt,Comment_04_074,Comment,卷圈卷圈我是糖皮儿,2025-04-22天津,老师你出现啦！！我好想念你,,冠军赛29_Thread_04,老师你出现啦！！我好想念你
冠军赛29.txt,Comment_04_076,Comment,皮皮美（见过汪顺版）,2025-04-22湖南, 坏消息：没有更新 心心眼R心心眼R心心眼R好消息：抢到票了,,冠军赛29_Thread_04, 坏消息：没有更新 心心眼R心心眼R心心眼R好消息：抢到票了
冠军赛29.txt,Comment_04_078,Comment,Seven,2025-04-22广东,哇！深圳见,,冠军赛29_Thread_04,哇！深圳见
冠军赛29.txt,Comment_04_081,Comment,,2025-04-22湖南,哇哇 太好了好多兔毛亲一个R,,冠军赛29_Thread_04,哇哇 太好了好多兔毛亲一个R
冠军赛29.txt,Comment_04_083,Comment,顺流而上,2025-04-22河北,有没有宝子知道有票还能抢同一场次别的档位嘛，只抢到了21决的c级票，想抢别的档位,,冠军赛29_Thread_04,有没有宝子知道有票还能抢同一场次别的档位嘛，只抢到了21决的c级票，想抢别的档位
冠军赛29.txt,Comment_04_086,Comment,,2025-04-22湖南,有票你就偷着乐吧扶额R,,冠军赛29_Thread_04,有票你就偷着乐吧扶额R
冠军赛29.txt,Comment_04_089,Comment,,2025-04-22广东,深圳见呀 老师,,冠军赛29_Thread_04,深圳见呀 老师
冠军赛29.txt,Comment_04_092,Comment,,2025-04-22湖南,好嘟好嘟亲一个R亲一个R,,冠军赛29_Thread_04,好嘟好嘟亲一个R亲一个R
冠军赛29.txt,Comment_04_094,Comment,Fungping10,2025-04-22广东,深圳见,,冠军赛29_Thread_04,深圳见
冠军赛29.txt,Comment_04_097,Comment,,2025-04-22湖南,好耶亲一个R,,冠军赛29_Thread_04,好耶亲一个R
冠军赛29.txt,Comment_04_099,Comment,雀薇,2025-04-22江苏,嘻嘻R嘻嘻R你出现了,,冠军赛29_Thread_04,嘻嘻R嘻嘻R你出现了
冠军赛29.txt,Comment_04_101,Comment,纯恨战士,2025-04-22天津,老师可以催更么（爬行,,冠军赛29_Thread_04,老师可以催更么（爬行
冠军赛29.txt,Comment_04_104,Comment,,2025-04-22湖南,你可以催，我可以赖,,冠军赛29_Thread_04,你可以催，我可以赖
冠军赛29.txt,Comment_04_106,Comment,yq乐乐,2025-04-22福建,啊，好遗憾我去不了，老师看完后要抓住灵感 卡卡创作哦,,冠军赛29_Thread_04,啊，好遗憾我去不了，老师看完后要抓住灵感 卡卡创作哦
冠军赛29.txt,Comment_04_109,Comment,,2025-04-22湖南,好的哈哈哈我会卡卡写的（hopefully,,冠军赛29_Thread_04,好的哈哈哈我会卡卡写的（hopefully
冠军赛15.txt,Post_01,Post,8,编辑于 2025-05-20,DouBle_61 小红书号：xiangdb 初心易得 始终难守 8 关注 49 粉丝 762 获赞与收藏 笔记 收藏 点赞 你还没有发布任何内容哦 笔记67 专辑0 你还没有收藏任何内容哦 全锦赛票价出炉！最高980最低120Christine299 3 全锦吃相别太难看叶叶叶纾 22 2025年全国游泳冠军赛红旗飘飘迎风展 1 10秒值回票价吃弯圆月亮 583 如题广东省头号碳水脑袋 2 啊啊啊抢到了21决赛票咿呀咿呀哟 8 尊享位，是够近，不过是在50米出发和颁奖那端，适合看决赛颁奖 #游泳冠军赛。。。。。。 53 冠军赛24绝尊享在吗魔法矩阵 1 深圳全国冠军赛520早上场出票，原价出秋米 3 求助 游泳冠军赛实名豆沙包纠察队队长 4 我还有可能捡漏到一张冠军赛21决吗功课做完了吗 4 20号虽然全勤，但是开的座位视角并不是很好，所以想要21号晚上决赛的票去看汪顺Silhouette（见过汪顺版） 1 谁说游泳冠军赛很难抢票呀！Daxiaoxu_ 2 游泳冠军赛A、B、C票第一视角最角落位置陆上旱柏柏 61 发现 直播 发布 通知 我 广东省头号碳水脑袋 关注 13 如题 票在图2 视角图3#全国游泳冠军赛 #汪顺 #潘展乐,,冠军赛15_Thread_01,小红书号：xiangdb 初心易得 始终难守 笔记 收藏 点赞 你还没有发布任何内容哦 笔记67 专辑0 你还没有收藏任何内容哦 全锦赛票价出炉！最高980最低120Christine299 3 全锦吃相别太难看叶叶叶纾 22 2025年全国游泳冠军赛红旗飘飘迎风展 1 10秒值回票价吃弯圆月亮 583 如题广东省头号碳水脑袋 2 啊啊啊抢到了21决赛票咿呀咿呀哟 8 尊享位，是够近，不过是在50米出发和颁奖那端，适合看决赛颁奖 #游泳冠军赛。。。。。。 53 冠军赛24绝尊享在吗魔法矩阵 1 深圳全国冠军赛520早上场出票，原价出秋米 3 求助 游泳冠军赛实名豆沙包纠察队队长 4 我还有可能捡漏到一张冠军赛21决吗功课做完了吗 4 20号虽然全勤，但是开的座位视角并不是很好，所以想要21号晚上决赛的票去看汪顺Silhouette（见过汪顺版） 1 谁说游泳冠军赛很难抢票呀！Daxiaoxu_ 2 游泳冠军赛A、B、C票第一视角最角落位置陆上旱柏柏 61 发现 直播 发布 通知 我 广东省头号碳水脑袋 关注 13 如题 票在图2 视角图3#全国游泳冠军赛 #汪顺 #潘展乐
冠军赛15.txt,Comment_01_002,Comment,已换成m1，想坐m1看颁奖的可以私,2025-05-20广东,置顶评论,,冠军赛15_Thread_01,置顶评论
冠军赛15.txt,Comment_01_004,Comment,椰椰不冷,2025-05-20广东,啊啊啊我有尊享2排想换出发,,冠军赛15_Thread_01,啊啊啊我有尊享2排想换出发
冠军赛15.txt,Comment_01_007,Comment,,2025-05-20广东, 椰椰不冷  近出发的已经换掉鸟,,冠军赛15_Thread_01, 椰椰不冷 近出发的已经换掉鸟
冠军赛15.txt,Comment_01_009,Comment,正韵,2025-05-19广东,问问还有票吗！,,冠军赛15_Thread_01,问问还有票吗！
冠军赛15.txt,Comment_01_012,Comment,,2025-05-20广东,有，私,,冠军赛15_Thread_01,有，私
冠军赛15.txt,Comment_01_016,Comment,KleeKlee巴巴变,2025-05-20广东,还在么？,,冠军赛15_Thread_01,还在么？
冠军赛15.txt,Comment_01_018,Comment,东百大板,2025-05-20广东,还在吗,,冠军赛15_Thread_01,还在吗
冠军赛15.txt,Comment_02_001,Comment,阿漁,2025-05-20广东,怎么买到的,,冠军赛15_Thread_02,怎么买到的
冠军赛15.txt,Comment_02_004,Comment,,2025-05-20广东,刷坚持不懈的刷,,冠军赛15_Thread_02,刷坚持不懈的刷
冠军赛15.txt,Reply_02_006,Reply,阿漁,2025-05-20广东, 咿呀咿呀哟,,冠军赛15_Thread_02, 咿呀咿呀哟
冠军赛15.txt,Comment_02_008,Comment,咿呀咿呀哟,2025-05-20广东, 八点半的时候我看群里有好多人买到了，但是我错过了，然后我就开始一直盯着大麦刷，一直到十点的时候终于放出来了，大概有十几张票，但是很快就没了,,冠军赛15_Thread_02, 八点半的时候我看群里有好多人买到了，但是我错过了，然后我就开始一直盯着大麦刷，一直到十点的时候终于放出来了，大概有十几张票，但是很快就没了
冠军赛15.txt,Reply_02_010,Reply,要留长发的周妖妖（喂猫版）,2025-05-22广东, 咿呀咿呀哟  姐妹有群可以拉下我吗抽泣R,,冠军赛15_Thread_02, 咿呀咿呀哟 姐妹有群可以拉下我吗抽泣R
冠军赛15.txt,Comment_02_012,Comment,小葡萄皮,2025-05-20湖南,妈呀第几排呀，现在还有票出我的天,,冠军赛15_Thread_02,妈呀第几排呀，现在还有票出我的天
冠军赛15.txt,Reply_02_017,Reply,小葡萄皮,2025-05-20湖南, 咿呀咿呀哟  我早鸟也第六排,,冠军赛15_Thread_02, 咿呀咿呀哟 我早鸟也第六排
冠军赛15.txt,Comment_02_020,Comment,,2025-05-20广东, 小葡萄皮  第六排放出来挺多,,冠军赛15_Thread_02, 小葡萄皮 第六排放出来挺多
冠军赛15.txt,Comment_02_022,Comment,momo,2025-05-20广东,我一直盯着刷 一张也没刷出来,,冠军赛15_Thread_02,我一直盯着刷 一张也没刷出来
冠军赛15.txt,Comment_02_025,Comment,,2025-05-20广东,这个 放了，就那一排全都是连着的好多张,,冠军赛15_Thread_02,这个 放了，就那一排全都是连着的好多张
冠军赛15.txt,Reply_02_027,Reply,momo,2025-05-20广东, 咿呀咿呀哟  我看到一张a 一张c点进去都没了,,冠军赛15_Thread_02, 咿呀咿呀哟 我看到一张a 一张c点进去都没了
冠军赛15.txt,Comment_02_029,Comment,Rosy,2025-05-20广东,我刚看到了，但我想买80的买不到,,冠军赛15_Thread_02,我刚看到了，但我想买80的买不到
冠军赛15.txt,Comment_02_032,Comment,,2025-05-20广东,其实我刚开始八点半的时候也错过了一张b和一张c,,冠军赛15_Thread_02,其实我刚开始八点半的时候也错过了一张b和一张c
冠军赛15.txt,Reply_02_034,Reply,Rosy,2025-05-20广东, 咿呀咿呀哟  昨晚是九点半放出来就以为今晚也是，结果今晚看比赛错过了,,冠军赛15_Thread_02, 咿呀咿呀哟 昨晚是九点半放出来就以为今晚也是，结果今晚看比赛错过了
冠军赛15.txt,Comment_02_036,Comment,我只是一只momo,2025-05-21广东,是几点刷到的呀,,冠军赛15_Thread_02,是几点刷到的呀
冠军赛15.txt,Comment_02_039,Comment,,2025-05-21广东,十点整,,冠军赛15_Thread_02,十点整
冠军赛15.txt,Comment_02_041,Comment,粘粘是个嘤嘤怪,2025-05-22广东,你买到真的值了，他昨天超开心,,冠军赛15_Thread_02,你买到真的值了，他昨天超开心
冠军赛15.txt,Comment_02_043,Comment,果小格（期盼冠军赛版）,2025-05-21广东,我没刷到 时间跟你差不多刷的,,冠军赛15_Thread_02,我没刷到 时间跟你差不多刷的
冠军赛15.txt,Comment_03_001,Comment,顺流而上,2025-05-17北京,升舱能成功嘛宝，不同区的,,冠军赛15_Thread_03,升舱能成功嘛宝，不同区的
冠军赛15.txt,Comment_03_006,Comment,顺流而上,2025-05-17北京, 。。。。。。  尊享优享也行嘛宝,,冠军赛15_Thread_03, 。。。。。。 尊享优享也行嘛宝
冠军赛15.txt,Comment_03_009,Comment,,2025-05-17广东, 顺流而上  那我就不知道，那个估计不行,,冠军赛15_Thread_03, 顺流而上 那我就不知道，那个估计不行
冠军赛15.txt,Comment_03_011,Comment,SYing,2025-05-17广东, 。。。。。。  换座可以走到对面区域吗,,冠军赛15_Thread_03, 。。。。。。 换座可以走到对面区域吗
冠军赛15.txt,Reply_03_013,Reply,文舟,2025-05-18广东, 顺流而上  宝子你也升舱了吗,,冠军赛15_Thread_03, 顺流而上 宝子你也升舱了吗
冠军赛15.txt,Reply_03_015,Reply,顺流而上,2025-05-18河北, 文舟  是呢,,冠军赛15_Thread_03, 文舟 是呢
冠军赛15.txt,Reply_03_017,Reply,文舟,2025-05-18广东, 顺流而上  你是多久的呀，我是20早升舱尊享,,冠军赛15_Thread_03, 顺流而上 你是多久的呀，我是20早升舱尊享
冠军赛15.txt,Reply_03_019,Reply,顺流而上,2025-05-18河北, 文舟  我是20号晚,,冠军赛15_Thread_03, 文舟 我是20号晚
冠军赛15.txt,Comment_03_021,Comment,,2025-05-18广东, 顺流而上  我都不知道怎么混进去合适好发愁,,冠军赛15_Thread_03, 顺流而上 我都不知道怎么混进去合适好发愁
冠军赛15.txt,Reply_03_023,Reply,顺流而上,2025-05-18河北, 文舟  只给看账号不行嘛,,冠军赛15_Thread_03, 文舟 只给看账号不行嘛
冠军赛15.txt,Comment_03_025,Comment,。。。。。。,2025-05-18广东,  SYing  你可以从场馆外面绕到另外一边入口,,冠军赛15_Thread_03,  SYing 你可以从场馆外面绕到另外一边入口
冠军赛15.txt,Reply_03_027,Reply,文舟,2025-05-18广东, 顺流而上  不知道呀,,冠军赛15_Thread_03, 顺流而上 不知道呀
冠军赛15.txt,Comment_03_030,Comment,,2025-05-18广东, 文舟  混有点难，要刷身份证和人脸,,冠军赛15_Thread_03, 文舟 混有点难，要刷身份证和人脸
冠军赛15.txt,Reply_03_032,Reply,顺流而上,2025-05-18河北, 文舟  那我只能蹲蹲你的消息了宝，希望能进去,,冠军赛15_Thread_03, 文舟 那我只能蹲蹲你的消息了宝，希望能进去
冠军赛15.txt,Comment_03_034,Comment,文舟,2025-05-18广东, 。。。。。。  祈祷一下,,冠军赛15_Thread_03, 。。。。。。 祈祷一下
冠军赛15.txt,Comment_03_036,Comment,宜家吗喽追求者,2025-05-17广东,场馆穿短裤会冷吗 需要带外套吗,,冠军赛15_Thread_03,场馆穿短裤会冷吗 需要带外套吗
冠军赛15.txt,Comment_03_039,Comment,,2025-05-17广东,热的很,,冠军赛15_Thread_03,热的很
冠军赛15.txt,Comment_03_041,Comment,宜家吗喽追求者,2025-05-17广东, 。。。。。。  好,,冠军赛15_Thread_03, 。。。。。。 好
冠军赛15.txt,Comment_03_043,Comment,不要踢到我的饭,2025-05-17广东,热到昏厥,,冠军赛15_Thread_03,热到昏厥
冠军赛15.txt,Comment_03_045,Comment,蓝色芭蕾巴洛克,2025-05-17广东,热死不开空调。抠门。,,冠军赛15_Thread_03,热死不开空调。抠门。
冠军赛15.txt,Reply_03_047,Reply,宜家吗喽追求者,2025-05-17广东, 蓝色芭蕾巴洛克  我天呢。。那我晚上穿短裤去得了,,冠军赛15_Thread_03, 蓝色芭蕾巴洛克 我天呢。。那我晚上穿短裤去得了
冠军赛15.txt,Reply_03_049,Reply,醺醺然cc,2025-05-17上海, 蓝色芭蕾巴洛克  因为运动员要保暖吧,,冠军赛15_Thread_03, 蓝色芭蕾巴洛克 因为运动员要保暖吧
冠军赛15.txt,Reply_03_051,Reply,金龙皇月娜语,2025-05-17广东, 醺醺然cc  2024年都开的了当时开的超级无敌冷要穿棉袄那种,,冠军赛15_Thread_03, 醺醺然cc 2024年都开的了当时开的超级无敌冷要穿棉袄那种
冠军赛15.txt,Comment_03_053,Comment,远山雾,2025-05-17北京,尊享位哪边是大号哪边是小号哇,,冠军赛15_Thread_03,尊享位哪边是大号哪边是小号哇
冠军赛15.txt,Comment_03_056,Comment,,2025-05-17广东,左小右大,,冠军赛15_Thread_03,左小右大
冠军赛15.txt,Comment_03_058,Comment,Tiya_,2025-05-17广东, 。。。。。。  右边大号是不是就有点偏场 看不到颁奖,,冠军赛15_Thread_03, 。。。。。。 右边大号是不是就有点偏场 看不到颁奖
冠军赛15.txt,Comment_03_061,Comment,,2025-05-17广东, Tiya_  侧面观看,,冠军赛15_Thread_03, Tiya_ 侧面观看
冠军赛15.txt,Comment_03_063,Comment,远山雾,2025-05-17北京, 。。。。。。  爱你谢谢,,冠军赛15_Thread_03, 。。。。。。 爱你谢谢
冠军赛15.txt,Comment_03_065,Comment,叶孟琰,2025-05-17山西,运动员会经过吗？想签名,,冠军赛15_Thread_03,运动员会经过吗？想签名
冠军赛15.txt,Comment_03_068,Comment,,2025-05-17广东,颁奖会经过,,冠军赛15_Thread_03,颁奖会经过
冠军赛15.txt,Comment_03_070,Comment,,2025-05-17山西, 。。。。。。  看来是不会巡场了,,冠军赛15_Thread_03, 。。。。。。 看来是不会巡场了
冠军赛15.txt,Reply_03_071,Reply,,2025-05-17广东,pppc  叶孟琰  签名是不可能，你除非去蹲下班，不然签不到,,冠军赛15_Thread_03,pppc  叶孟琰 签名是不可能，你除非去蹲下班，不然签不到
冠军赛15.txt,Comment_03_073,Comment,,2025-05-17日本,看到图里的四个安保人员了吗 肯定会拦着,,冠军赛15_Thread_03,看到图里的四个安保人员了吗 肯定会拦着
冠军赛15.txt,Comment_03_075,Comment,momo,2025-05-17广东,姐妹你是第几排的视角？,,冠军赛15_Thread_03,姐妹你是第几排的视角？
冠军赛15.txt,Comment_03_080,Comment,momo,2025-05-17广东, 。。。。。。  好的谢谢,,冠军赛15_Thread_03, 。。。。。。 好的谢谢
冠军赛15.txt,Comment_03_082,Comment,妖妖儿,2025-05-17广东,运动员游完从哪个区域走,,冠军赛15_Thread_03,运动员游完从哪个区域走
冠军赛15.txt,Comment_03_085,Comment,,2025-05-17广东,图片左边,,冠军赛15_Thread_03,图片左边
冠军赛15.txt,Comment_03_087,Comment,Kookietae67,2025-05-17新加坡, 。。。。。。  会路过尊享吗,,冠军赛15_Thread_03, 。。。。。。 会路过尊享吗
冠军赛15.txt,Comment_03_089,Comment,momo,2025-05-17广东,请问现场可以带相机和支架吗，需要藏一下吗亲一个R亲一个R,,冠军赛15_Thread_03,请问现场可以带相机和支架吗，需要藏一下吗亲一个R亲一个R
冠军赛15.txt,Comment_03_092,Comment,,2025-05-17广东,相机没问题，支架不太清楚,,冠军赛15_Thread_03,相机没问题，支架不太清楚
冠军赛15.txt,Comment_03_094,Comment,文舟,2025-05-17广东,想问问两边看台互通吗,,冠军赛15_Thread_03,想问问两边看台互通吗
冠军赛15.txt,Comment_03_099,Comment,一棵椰子树,2025-05-22广东,@奢 我在右边上面，这里没有玻璃栏杆。刚给你问的是对面。,,冠军赛15_Thread_03,@奢 我在右边上面，这里没有玻璃栏杆。刚给你问的是对面。
冠军赛15.txt,Comment_03_100,Comment,奢,2025-05-22广东,什么问的对面,,冠军赛15_Thread_03,什么问的对面
冠军赛15.txt,Comment_03_102,Comment,momo,2025-05-17广东,怎么座位这么空？,,冠军赛15_Thread_03,怎么座位这么空？
冠军赛15.txt,Comment_03_104,Comment,泡在水里的蚊子,2025-05-17广东,我看到我自己,,冠军赛15_Thread_03,我看到我自己
冠军赛15.txt,Comment_03_106,Comment,很圆1156,2025-05-17广东,姐妹我是08区 可以过去m2拍照吗,,冠军赛15_Thread_03,姐妹我是08区 可以过去m2拍照吗
冠军赛15.txt,Comment_03_108,Comment,一只沙雕狗子,2025-05-17广东,你是在M3吗,,冠军赛15_Thread_03,你是在M3吗
冠军赛15.txt,Comment_03_110,Comment,Tiya_,2025-05-17广东,我想问问1排39大概是靠哪一边呀,,冠军赛15_Thread_03,我想问问1排39大概是靠哪一边呀
冠军赛15.txt,Comment_03_112,Comment,,2025-05-17广东,这样看怎么感觉一般,,冠军赛15_Thread_03,这样看怎么感觉一般
冠军赛15.txt,Comment_03_114,Comment,,2025-05-17广东,主办方,,冠军赛15_Thread_03,主办方
冠军赛15.txt,Comment_04_001,Comment,红烧带鱼,2025-05-17江苏,姐妹你蹲到了吗,,冠军赛15_Thread_04,姐妹你蹲到了吗
冠军赛15.txt,Comment_04_004,Comment,,2025-05-17北京,蹲不到一点,,冠军赛15_Thread_04,蹲不到一点
冠军赛15.txt,Reply_04_006,Reply,红烧带鱼,2025-05-17江苏, 魔法矩阵  我也是,,冠军赛15_Thread_04, 魔法矩阵 我也是
冠军赛15.txt,Comment_04_008,Comment,粘粘是个嘤嘤怪,2025-05-09河北,懂你，21决优享也想升舱,,冠军赛15_Thread_04,懂你，21决优享也想升舱
冠军赛15.txt,Comment_05_001,Comment,蝴蝶不放假,2025-05-02广东,宝宝小心被骗我刷到好几个被牛骗的了,,冠军赛15_Thread_05,宝宝小心被骗我刷到好几个被牛骗的了
冠军赛15.txt,Comment_05_004,Comment,,2025-05-02北京,好的好的谢谢宝宝,,冠军赛15_Thread_05,好的好的谢谢宝宝
冠军赛15.txt,Comment_05_006,Comment,momo,2025-05-02广东,不行的 只能你本身有票的情况下 收位置更好的票升舱 不要被骗啊,,冠军赛15_Thread_05,不行的 只能你本身有票的情况下 收位置更好的票升舱 不要被骗啊
冠军赛15.txt,Comment_05_009,Comment,,2025-05-02北京,谢谢姐妹,,冠军赛15_Thread_05,谢谢姐妹
冠军赛15.txt,Comment_05_011,Comment,夏蟲,2025-05-06加拿大,主播你好,,冠军赛15_Thread_05,主播你好
冠军赛15.txt,Comment_05_013,Comment,喵汪都要顺,2025-05-03江苏,强实名，如果你本身有票想升舱或者想换位置更好的地方可以买，如果你没有票不要买转票哦,,冠军赛15_Thread_05,强实名，如果你本身有票想升舱或者想换位置更好的地方可以买，如果你没有票不要买转票哦
冠军赛15.txt,Comment_05_015,Comment,Grace,2025-05-02广东,什么叫大屁股直拍区啊,,冠军赛15_Thread_05,什么叫大屁股直拍区啊
冠军赛15.txt,Comment_05_017,Comment,Diana Dai,2025-05-02湖北,购票须知上写了凭身份证实名制入场，而且可能上人脸识别。因为年底大湾区全运会游泳项目也在这里，权当大型赛事组织提前试水演练,,冠军赛15_Thread_05,购票须知上写了凭身份证实名制入场，而且可能上人脸识别。因为年底大湾区全运会游泳项目也在这里，权当大型赛事组织提前试水演练
冠军赛15.txt,Comment_05_019,Comment,雨靴,2025-05-02广东,17号看怎样进场就知道了,,冠军赛15_Thread_05,17号看怎样进场就知道了
冠军赛15.txt,Comment_05_021,Comment,咪狗两只,2025-05-02广东,@yoooo不能睡觉 全方位感受冠军赛,,冠军赛15_Thread_05,@yoooo不能睡觉 全方位感受冠军赛
冠军赛15.txt,Comment_06_002,Comment,已出,2025-05-05天津,置顶评论,,冠军赛15_Thread_06,置顶评论
冠军赛15.txt,Comment_06_003,Comment,,2025-05-05河南,momo110 宝子想问下这种实名的要怎么出啊？是需要本来就有票然后想升舱的？,,冠军赛15_Thread_06,momo110 宝子想问下这种实名的要怎么出啊？是需要本来就有票然后想升舱的？
冠军赛15.txt,Comment_06_007,Comment,流觞曲水,2025-05-05重庆,求一张20晚上决赛,,冠军赛15_Thread_06,求一张20晚上决赛
冠军赛15.txt,Comment_06_009,Comment,麻辣西瓜,2025-05-06山东,400出一张20号通票，突然通知21号毕业答辩，时间来不及可以提供电子版身份证，身份证复印件，二维码和大麦账号,,冠军赛15_Thread_06,400出一张20号通票，突然通知21号毕业答辩，时间来不及可以提供电子版身份证，身份证复印件，二维码和大麦账号
冠军赛15.txt,Comment_06_010,Comment,小狗想睡觉,2025-05-06广东,宝宝你是什么位置呀！,,冠军赛15_Thread_06,宝宝你是什么位置呀！
冠军赛15.txt,Reply_06_012,Reply,麻辣西瓜,2025-05-06山东, 小狗想睡觉,,冠军赛15_Thread_06, 小狗想睡觉
冠军赛15.txt,Reply_06_014,Reply,小狗想睡觉,2025-05-06广东, 麻辣西瓜  我私你！,,冠军赛15_Thread_06, 麻辣西瓜 我私你！
冠军赛15.txt,Comment_06_016,Comment,哔娜娜,2025-05-09广东,出了吗宝宝,,冠军赛15_Thread_06,出了吗宝宝
冠军赛15.txt,Comment_07_001,Comment,睡觉觉长高高,2025-05-12广东,我出21晚9区但宝宝你有票吗是实名的不然进不去,,冠军赛15_Thread_07,我出21晚9区但宝宝你有票吗是实名的不然进不去
冠军赛15.txt,Comment_07_004,Comment,,2025-05-12广西,我后面捡漏到一张12区的了,,冠军赛15_Thread_07,我后面捡漏到一张12区的了
冠军赛15.txt,Comment_07_006,Comment,momo,2025-05-18山东,亲。你的票还在吗,,冠军赛15_Thread_07,亲。你的票还在吗
冠军赛15.txt,Comment_07_008,Comment,mms,2025-05-19广东,亲，你的票还在吗，求升舱,,冠军赛15_Thread_07,亲，你的票还在吗，求升舱
冠军赛15.txt,Comment_07_010,Comment,睡觉觉长高高,2025-05-19广东, mms  不在咯,,冠军赛15_Thread_07, mms 不在咯
冠军赛15.txt,Comment_07_012,Comment,功课做完了吗,2025-05-02广西, 之前连200混预赛都没抢到的时候，还跟朋友说，难道第一次看主项要到新加坡吗,,冠军赛15_Thread_07, 之前连200混预赛都没抢到的时候，还跟朋友说，难道第一次看主项要到新加坡吗
冠军赛15.txt,Comment_07_014,Comment,Diana Dai,2025-05-02湖北,同求521决貌似就没看到谁刷到回流,,冠军赛15_Thread_07,同求521决貌似就没看到谁刷到回流
冠军赛15.txt,Comment_08_001,Comment,肚子也是下班时间,2025-04-26重庆,m2 3排和8区6排哪个更好呀？24决赛,,冠军赛15_Thread_08,m2 3排和8区6排哪个更好呀？24决赛
冠军赛15.txt,Comment_08_004,Comment,,2025-04-26广东,8区的好 离终点看得近,,冠军赛15_Thread_08,8区的好 离终点看得近
冠军赛15.txt,Comment_08_006,Comment,,2025-04-26广东,当然啦 M2也不错 主席台附近 起终点兼顾到,,冠军赛15_Thread_08,当然啦 M2也不错 主席台附近 起终点兼顾到
冠军赛15.txt,Reply_08_008,Reply,肚子也是下班时间,2025-04-26重庆, 陆上旱柏柏  哭了 我把八区的退了,,冠军赛15_Thread_08, 陆上旱柏柏 哭了 我把八区的退了
冠军赛15.txt,Reply_08_010,Reply,肚子也是下班时间,2025-04-26重庆, 陆上旱柏柏  谢谢你啦,,冠军赛15_Thread_08, 陆上旱柏柏 谢谢你啦
冠军赛15.txt,Reply_08_012,Reply,陆上旱柏柏,2025-04-26广东,  肚子也是下班时间  客气了 尽地主之宜 你们远道而来 辛苦啦,,冠军赛15_Thread_08,  肚子也是下班时间 客气了 尽地主之宜 你们远道而来 辛苦啦
